_id,badge_level,cities_visited,helpful_votes,Vote_Categories,member__contribution,Contribution_Categories,member_since_year,Countries,user_Name
5b7a803d40f98408e4233254,1,8,3,< 10,4,< 10,2013,US,Deborah B
5b7a2e6340f98408e422d363,3,7,3,< 10,10,>= 10,2016,US,DIYWINNER
5b7a2e6340f98408e422d47a,3,7,3,< 10,13,>= 10,2012,Australia,drewsworld
5b7a72e540f98408e4231b34,3,7,3,< 10,9,< 10,2013,Malaysia,Dangei
5b7a72e540f98408e42318fd,3,7,3,< 10,12,>= 10,2010,Malaysia,christinemhamilton
5b7a72e540f98408e4231c08,3,7,3,< 10,10,>= 10,2015,Malaysia,Pio X
5b7a504e40f98408e422ff66,3,7,3,< 10,9,< 10,2016,Australia,hde321
5b7a803d40f98408e42333c4,3,7,3,< 10,6,< 10,2016,NA,grleduc
5b7a803d40f98408e423313c,3,7,3,< 10,10,>= 10,2015,NA,John T
5b7a504e40f98408e422fcae,3,7,3,< 10,10,>= 10,2015,NA,moogs68
5b7a431940f98408e422ee22,3,7,3,< 10,11,>= 10,2017,NA,NelsonVNile
5b7a431940f98408e422e650,3,7,3,< 10,18,>= 10,2016, Australia,ling88ling
5b7a431940f98408e422eb58,3,7,3,< 10,16,>= 10,2016,NA,parklane44
5b7a2e6340f98408e422ce3f,3,7,3,< 10,18,>= 10,2018,NA,TedVictoria
5b7a431940f98408e422ee3a,3,7,3,< 10,11,>= 10,2016,NA,
5b7a431940f98408e422e88b,3,7,3,< 10,4,< 10,2016,NA,
5b7a803d40f98408e4232dd6,3,7,3,< 10,10,>= 10,2013,Australia,John K
5b7a431940f98408e422ed69,3,7,3,< 10,20,>= 10,2014,Others,TomDon2014
5b7a504e40f98408e422fd4b,3,7,3,< 10,13,>= 10,2018,Australia,bgraham3
5b7a431940f98408e422ee36,3,7,3,< 10,14,>= 10,2009,UK,
5b7a431940f98408e422eb6e,2,7,3,< 10,7,< 10,2017,US,Adam M
5b7a504e40f98408e422fd9f,2,7,3,< 10,8,< 10,2016,Australia,Guy D
5b7a431940f98408e422ef5b,2,7,3,< 10,6,< 10,2016,NA,g7t
5b7a72e540f98408e4231c4c,2,7,3,< 10,8,< 10,2010,India,h1gash123
5b7a431940f98408e422ec2d,2,7,3,< 10,6,< 10,2017,UK,REALFs
5b7a504e40f98408e4230072,2,7,3,< 10,8,< 10,2012,Australia,5merryj
5b7a2e6340f98408e422d671,2,7,3,< 10,9,< 10,2014,Australia,dave02018
5b7a2e6340f98408e422d2e2,2,7,3,< 10,9,< 10,2014,Australia,Scraty
5b7a72e540f98408e4231a31,2,7,3,< 10,8,< 10,2014,UK,Raichl
5b7a504e40f98408e422ffed,2,7,3,< 10,7,< 10,2010,Singapore,Axellent
5b7a803d40f98408e4233193,2,7,3,< 10,8,< 10,2015,UK,Tim B
5b7a431940f98408e422ee43,2,7,3,< 10,9,< 10,2013,Singapore,Ritz R
5b7a431940f98408e422ef2a,1,7,3,< 10,4,< 10,2011,US,TheVinesNBranches
5b7a431940f98408e422e660,4,6,3,< 10,16,>= 10,2016,UAE,Kasia T
5b7a431940f98408e422eb71,4,6,3,< 10,29,>= 10,2014,India,Venessa K
5b7a504e40f98408e4230546,4,6,3,< 10,11,>= 10,2014,NA,Terese S
5b7a2e6340f98408e422d53e,3,6,3,< 10,11,>= 10,2014,US,Anthony Y
5b7a803d40f98408e423354a,3,6,3,< 10,11,>= 10,2010,Others,RobWBA
5b7a431940f98408e422e4d5,3,6,3,< 10,13,>= 10,2017,NA,April D
5b7a431940f98408e422ec18,3,6,3,< 10,23,>= 10,2011,NA,AshwoodTraveller
5b7a504e40f98408e422ff7e,3,6,3,< 10,10,>= 10,2016,NA,roytea
5b7a431940f98408e422ec82,3,6,3,< 10,14,>= 10,2016,Netherlands,SHKT
5b7a504e40f98408e422fffb,3,6,3,< 10,16,>= 10,2017,UK,W-A F
5b7a2e6340f98408e422cd81,3,6,3,< 10,8,< 10,2015,Others,philomenaheritage
5b7a803d40f98408e4232c9a,3,6,3,< 10,12,>= 10,2013,US,Robert M
5b7a504e40f98408e4230262,3,6,3,< 10,10,>= 10,2013,Singapore,mishu2k2
5b7a431940f98408e422ed7e,3,6,3,< 10,12,>= 10,2011,Singapore,brida536
5b7a504e40f98408e42301ab,2,6,3,< 10,8,< 10,2012,New Zealand,Evelyn E
5b7a72e540f98408e4231705,2,6,3,< 10,5,< 10,2015,Switzerland,Alex5829
5b7a72e540f98408e4231d96,2,6,3,< 10,6,< 10,2013,UK,rosek963
5b7a2e6340f98408e422d6dd,2,6,3,< 10,9,< 10,2014,Malaysia,wahzev
5b7a2e6340f98408e422d69f,2,6,3,< 10,5,< 10,2015,US,Hmth
5b7a431940f98408e422e99b,2,6,3,< 10,8,< 10,2017,NA,Algarve-boy
5b7a803d40f98408e42334e8,2,6,3,< 10,5,< 10,2014,NA,Barbora J
5b7a504e40f98408e422fe66,2,6,3,< 10,8,< 10,2017,NA,Belindatp
5b7a72e540f98408e4231ba2,2,6,3,< 10,6,< 10,2015,NA,Kenneth_HM
5b7a504e40f98408e42302cb,2,6,3,< 10,8,< 10,2015,NA,Ljadek
5b7a504e40f98408e422feec,2,6,3,< 10,7,< 10,2017,NA,NicMCNZ
5b7a803d40f98408e4232d70,2,6,3,< 10,8,< 10,2016,NA,SCinSingapore
5b7a504e40f98408e422fde4,2,6,3,< 10,8,< 10,2017,NA,Sheelsb
5b7a2e6340f98408e422d082,2,6,3,< 10,8,< 10,2011,UK,MarkTScotland
5b7a2e6340f98408e422d07e,2,6,3,< 10,6,< 10,2017,Others,Darral M
5b7a504e40f98408e4230449,2,6,3,< 10,8,< 10,2013,Others,Nitramox1
5b7a504e40f98408e422fca6,2,6,3,< 10,7,< 10,2010,Australia,VictoriaSommers
5b7a803d40f98408e4232d88,2,6,3,< 10,5,< 10,2013,UK,rqf55
5b7a431940f98408e422e8cc,2,6,3,< 10,9,< 10,2012,US,LondonMikeS
5b7a803d40f98408e4233448,2,6,3,< 10,6,< 10,2016,US,Debbie P
5b7a803d40f98408e4232e19,2,6,3,< 10,5,< 10,2016,UK,rodrigofazmed
5b7a72e540f98408e4231b63,2,6,3,< 10,9,< 10,2015,Singapore,Francois B
5b7a504e40f98408e42300c3,3,5,3,< 10,14,>= 10,2016,US,MTLtravelfun
5b7a504e40f98408e4230077,3,5,3,< 10,9,< 10,2012,Australia,Amy O
5b7a72e540f98408e4231b8c,3,5,3,< 10,17,>= 10,2016,Australia,Meyanti Tirtowa... H
5b7a504e40f98408e423056a,3,5,3,< 10,15,>= 10,2015,Others,rama1
5b7a431940f98408e422e93e,3,5,3,< 10,6,< 10,2016,NA,Adrial M
5b7a504e40f98408e422fdab,3,5,3,< 10,10,>= 10,2017,NA,hdriller
5b7a431940f98408e422ea44,3,5,3,< 10,13,>= 10,2017,NA,Kenneth P
5b7a2e6340f98408e422ce1f,3,5,3,< 10,10,>= 10,2014,NA,LizzieTilda
5b7a2e6340f98408e422d308,3,5,3,< 10,12,>= 10,2015,NA,SuakuJoy
5b7a72e540f98408e4231d01,3,5,3,< 10,1,< 10,2015,NA,TheRealPikachu
5b7a504e40f98408e422fe22,3,5,3,< 10,11,>= 10,2015,UK,Samuel D
5b7a72e540f98408e4231722,3,5,3,< 10,15,>= 10,2015,Singapore,Barbs25
5b7a803d40f98408e423336c,3,5,3,< 10,15,>= 10,2015,Singapore,barca212
5b7a2e6340f98408e422ce50,2,5,3,< 10,6,< 10,2010,UK,16carole
5b7a803d40f98408e4232ef8,2,5,3,< 10,5,< 10,2015,UK,Arun_Srinivasan1985
5b7a2e6340f98408e422d5b3,2,5,3,< 10,6,< 10,2009,Australia,chelleke-bilzen
5b7a431940f98408e422ec07,2,5,3,< 10,6,< 10,2017,Others,Julie200
5b7a72e540f98408e4231d29,2,5,3,< 10,6,< 10,2015,Others,
5b7a2e6340f98408e422d34c,2,5,3,< 10,6,< 10,2016,UK,chinad0ll64
5b7a431940f98408e422efcb,2,5,3,< 10,7,< 10,2014,US,Kelly F
5b7a2e6340f98408e422d407,2,5,3,< 10,5,< 10,2015,UK,CliveW976
5b7a72e540f98408e42314f4,2,5,3,< 10,8,< 10,2016,Indonesia,BelBelBel
5b7a2e6340f98408e422d465,2,5,3,< 10,5,< 10,2015,UK,sakinah i
5b7a803d40f98408e4232d1e,2,5,3,< 10,5,< 10,2014,UK,Dolores H
5b7a803d40f98408e4232c8f,2,5,3,< 10,5,< 10,2017,NA,88Booboo
5b7a803d40f98408e4232edc,2,5,3,< 10,7,< 10,2012,NA,abosaily00
5b7a72e540f98408e423152b,2,5,3,< 10,8,< 10,2015,NA,Aidi156
5b7a504e40f98408e422fd62,2,5,3,< 10,5,< 10,2014,Australia,JakartaRaiders
5b7a504e40f98408e422fde1,2,5,3,< 10,5,< 10,2015,NA,hkdhkd
5b7a2e6340f98408e422d738,2,5,3,< 10,8,< 10,2014,NA,J_travelB
5b7a2e6340f98408e422d25f,2,5,3,< 10,5,< 10,2009,UAE,Khim L
5b7a803d40f98408e4232d6a,2,5,3,< 10,5,< 10,2017,NA,Martin J
5b7a431940f98408e422e96b,2,5,3,< 10,6,< 10,2018,UK,liz h
5b7a431940f98408e422eb14,2,5,3,< 10,6,< 10,2017,NA,peterbA8842YW
5b7a431940f98408e422e6ee,2,5,3,< 10,7,< 10,2016,NA,Rosemary W
5b7a431940f98408e422ee07,2,5,3,< 10,8,< 10,2016,NA,Scott Y
5b7a431940f98408e422eaaa,2,5,3,< 10,7,< 10,2015,NA,Suzie N
5b7a431940f98408e422e9ea,2,5,3,< 10,5,< 10,2017,NA,Tania03061964
5b7a72e540f98408e4231cc9,2,5,3,< 10,5,< 10,2015,NA,Val̩ria A
5b7a504e40f98408e423025c,2,5,3,< 10,6,< 10,2016,NA,
5b7a431940f98408e422e9c5,2,5,3,< 10,7,< 10,2017,NA,
5b7a2e6340f98408e422d2de,2,5,3,< 10,9,< 10,2011,UK,JenandRick2060
5b7a2e6340f98408e422d8b2,2,5,3,< 10,9,< 10,2011,UK,jengail
5b7a803d40f98408e42334a2,2,5,3,< 10,9,< 10,2015,UK,Peterlikeswine
5b7a2e6340f98408e422d6b0,2,5,3,< 10,5,< 10,2014,Others,judith9973
5b7a72e540f98408e4231a35,2,5,3,< 10,8,< 10,2013,Singapore,RAVIPLTD
5b7a72e540f98408e4231d49,2,5,3,< 10,5,< 10,2013,Singapore,AircraftInspector
5b7a72e540f98408e4231d38,2,5,3,< 10,7,< 10,2015,Singapore,Akiko N
5b7a2e6340f98408e422cfbe,2,5,3,< 10,5,< 10,2012,Singapore,Jessi L
5b7a431940f98408e422eecc,2,5,3,< 10,6,< 10,2015,Australia,tejas1283
5b7a2e6340f98408e422d2af,2,5,3,< 10,6,< 10,2013,UK,
5b7a803d40f98408e4232b91,1,5,3,< 10,4,< 10,2015,Australia,Crabjunkie
5b7a2e6340f98408e422d42a,1,5,3,< 10,4,< 10,2013,Australia,Christine5776
5b7a504e40f98408e422fef6,1,5,3,< 10,5,< 10,2016,Australia,Nicolap27
5b7a2e6340f98408e422d840,1,5,3,< 10,4,< 10,2009,Australia,Mariangela V
5b7a2e6340f98408e422d2c9,1,5,3,< 10,3,< 10,2013,Australia,Maur75
5b7a803d40f98408e4232f67,1,5,3,< 10,4,< 10,2015,Australia,Julie T
5b7a72e540f98408e42318b1,4,4,3,< 10,43,>= 10,2017,China,Darktauren
5b7a2e6340f98408e422d00d,3,4,3,< 10,12,>= 10,2016,UK,David A
5b7a431940f98408e422e6b7,3,4,3,< 10,9,< 10,2015,Australia,anono
5b7a504e40f98408e42301c4,3,4,3,< 10,13,>= 10,2015,Indonesia,Stevietam
5b7a504e40f98408e422fee1,3,4,3,< 10,6,< 10,2017,NA,DannyN95
5b7a431940f98408e422ea8c,3,4,3,< 10,10,>= 10,2011,NA,Niall S
5b7a72e540f98408e4231ad7,3,4,3,< 10,16,>= 10,2016,NA,sealeg
5b7a431940f98408e422e655,3,4,3,< 10,10,>= 10,2018,NA,tsanghoihoi116
5b7a803d40f98408e4232b6e,3,4,3,< 10,8,< 10,2009,Australia,john_mehliss
5b7a504e40f98408e4230782,3,4,3,< 10,7,< 10,2014,Australia,Sinbad85
5b7a2e6340f98408e422cd9b,3,4,3,< 10,8,< 10,2017,Singapore,Lavinia L
5b7a2e6340f98408e422d2a6,3,4,3,< 10,16,>= 10,2013,Singapore,Devesh_Aggarwal
5b7a431940f98408e422e75c,3,4,3,< 10,16,>= 10,2016,Singapore,Jennifer L
5b7a72e540f98408e4231cef,3,4,3,< 10,10,>= 10,2015,Singapore,Tony_Sinclair
5b7a431940f98408e422ea7e,2,4,3,< 10,5,< 10,2007,Canada,150matthew
5b7a2e6340f98408e422cf72,2,4,3,< 10,5,< 10,2012,UK,21niclim
5b7a803d40f98408e4232dbc,2,4,3,< 10,5,< 10,2015,UK,Adventuresofantngen
5b7a504e40f98408e422ff15,2,4,3,< 10,7,< 10,2009,Australia,alk_lala_1985
5b7a431940f98408e422eff1,2,4,3,< 10,8,< 10,2012,UAE,Manfred F
5b7a803d40f98408e423334c,2,4,3,< 10,6,< 10,2015,Sweden,
5b7a504e40f98408e422ff47,2,4,3,< 10,6,< 10,2015,Australia,Mcfetties
5b7a2e6340f98408e422d184,2,4,3,< 10,5,< 10,2015,Germany,virgovim
5b7a803d40f98408e423317b,2,4,3,< 10,5,< 10,2014,UK,John890000
5b7a431940f98408e422ef1d,2,4,3,< 10,5,< 10,2014,Others,janeblogs
5b7a72e540f98408e42317e8,2,4,3,< 10,8,< 10,2012,India,CharlesLN
5b7a504e40f98408e423052b,2,4,3,< 10,8,< 10,2010,India,Teresa M
5b7a2e6340f98408e422d6f7,2,4,3,< 10,5,< 10,2014,Others,Morten H
5b7a72e540f98408e4231742,2,4,3,< 10,5,< 10,2013,Others,MrFalkone
5b7a803d40f98408e4232fa3,2,4,3,< 10,5,< 10,2015,Australia,Mike R
5b7a72e540f98408e4231cf8,2,4,3,< 10,5,< 10,2015,UK,Foot-Soldier-4
5b7a431940f98408e422e567,2,4,3,< 10,6,< 10,2015,Australia,Bethykj
5b7a803d40f98408e42330b5,2,4,3,< 10,5,< 10,2015,NA,Bran94
5b7a803d40f98408e4232cfb,2,4,3,< 10,5,< 10,2016,NA,Ed C
5b7a2e6340f98408e422ce7f,2,4,3,< 10,9,< 10,2017,NA,FitVixenJ
5b7a431940f98408e422ef2e,2,4,3,< 10,5,< 10,2016,NA,Mitali S
5b7a431940f98408e422ea1c,2,4,3,< 10,7,< 10,2013,NA,saca27
5b7a431940f98408e422ebd3,2,4,3,< 10,4,< 10,2016,NA,Stephen K
5b7a431940f98408e422edac,2,4,3,< 10,5,< 10,2017,NA,SydneyLin2010
5b7a803d40f98408e4232bfc,2,4,3,< 10,5,< 10,2012,Australia,MikeWJones
5b7a803d40f98408e4232dc4,2,4,3,< 10,5,< 10,2015,New Zealand,AdventureTx
5b7a2e6340f98408e422d3a3,2,4,3,< 10,8,< 10,2015,US,Peter G
5b7a2e6340f98408e422cf3a,2,4,3,< 10,8,< 10,2016,Others,Kirsty L
5b7a431940f98408e422ed96,2,4,3,< 10,5,< 10,2016,UAE,quinjoe
5b7a431940f98408e422ec42,2,4,3,< 10,6,< 10,2014,Italy,helpfultraveller2010
5b7a803d40f98408e4233184,2,4,3,< 10,5,< 10,2016,UK,Calista L
5b7a803d40f98408e423313e,2,4,3,< 10,6,< 10,2014,Netherlands,alexg3da
5b7a504e40f98408e422fe02,2,4,3,< 10,6,< 10,2015,US,
5b7a431940f98408e422ed80,2,4,3,< 10,6,< 10,2012,Singapore,phylone2000
5b7a2e6340f98408e422cd75,2,4,3,< 10,7,< 10,2014,Singapore,pillowsofwanderlust
5b7a2e6340f98408e422d568,2,4,3,< 10,8,< 10,2013,Singapore,remym2013
5b7a2e6340f98408e422d90c,2,4,3,< 10,5,< 10,2014,Singapore,
5b7a504e40f98408e422ffdb,2,4,3,< 10,5,< 10,2015,France,jamie_london_LPGC
5b7a2e6340f98408e422d4ad,2,4,3,< 10,6,< 10,2015,Sweden,ladyjerseyloves
5b7a803d40f98408e4232eb3,2,4,3,< 10,5,< 10,2014,Italy,Q4584FSjeanl
5b7a504e40f98408e42303aa,1,4,3,< 10,3,< 10,2014,US,annie7749
5b7a72e540f98408e4231e43,1,4,3,< 10,4,< 10,2013,NA,Aysegul2504
5b7a803d40f98408e4232e50,1,4,3,< 10,4,< 10,2016,NA,Martygenwebb
5b7a803d40f98408e42331cf,1,4,3,< 10,4,< 10,2011,NA,nauticals_13
5b7a431940f98408e422ec13,1,4,3,< 10,4,< 10,2006,Norway,vodkaneat80
5b7a803d40f98408e423301f,1,4,3,< 10,4,< 10,2017,New Zealand,howdy85
5b7a431940f98408e422efaf,1,4,3,< 10,4,< 10,2015,France,Roger P
5b7a803d40f98408e4233097,1,4,3,< 10,3,< 10,2014,UK,Robyn L
5b7a2e6340f98408e422d172,1,4,3,< 10,4,< 10,2016,Singapore,ttibsenk
5b7a504e40f98408e422fcd1,1,4,3,< 10,4,< 10,2015,Singapore,Izybe
5b7a2e6340f98408e422d68f,1,4,3,< 10,4,< 10,2015,South Korea,Luca B
5b7a2e6340f98408e422d005,1,4,3,< 10,4,< 10,2010,Australia,
5b7a504e40f98408e42304a4,3,3,3,< 10,10,>= 10,2011,Others,Shirley J
5b7a504e40f98408e422ff86,3,3,3,< 10,11,>= 10,2017,US,22Elizabeth
5b7a2e6340f98408e422d083,3,3,3,< 10,11,>= 10,2015,Others,
5b7a431940f98408e422ee19,3,3,3,< 10,9,< 10,2013,NA,Rishen
5b7a803d40f98408e4232b30,3,3,3,< 10,14,>= 10,2016,NA,szplsr
5b7a2e6340f98408e422d8ab,3,3,3,< 10,14,>= 10,2014,Singapore,Michaela M
5b7a431940f98408e422ef46,3,3,3,< 10,14,>= 10,2016,Singapore,
5b7a504e40f98408e423026b,3,3,3,< 10,14,>= 10,2016,Singapore,
5b7a431940f98408e422e8d9,2,3,3,< 10,3,< 10,2018,Germany,
5b7a803d40f98408e42330ec,2,3,3,< 10,5,< 10,2009,UK,Jane M
5b7a72e540f98408e4231d79,2,3,3,< 10,4,< 10,2013,Indonesia,gailk341
5b7a803d40f98408e42333a2,2,3,3,< 10,5,< 10,2016,Indonesia,
5b7a2e6340f98408e422d2b8,2,3,3,< 10,4,< 10,2016,Japan,
5b7a2e6340f98408e422d4a2,2,3,3,< 10,7,< 10,2015,UK,Helen K
5b7a803d40f98408e4232bb1,2,3,3,< 10,5,< 10,2009,Italy,Pablo A
5b7a431940f98408e422ea8b,2,3,3,< 10,6,< 10,2016,NA,Anne87London
5b7a72e540f98408e4231d46,2,3,3,< 10,6,< 10,2015,US,JKH777
5b7a431940f98408e422eb22,2,3,3,< 10,5,< 10,2016,NA,Leannemc2014
5b7a431940f98408e422e5e5,2,3,3,< 10,7,< 10,2014,NA,MaryOreally
5b7a2e6340f98408e422d424,2,3,3,< 10,6,< 10,2015,NA,SineadR79
5b7a72e540f98408e4231b07,2,3,3,< 10,6,< 10,2016,NA,Ursh503
5b7a2e6340f98408e422cda2,2,3,3,< 10,5,< 10,2016,NA,vivalacelts
5b7a72e540f98408e42314ab,2,3,3,< 10,5,< 10,2007,NA,Wayne R
5b7a431940f98408e422e7aa,2,3,3,< 10,5,< 10,2016,NA,Zeno S
5b7a431940f98408e422e6be,2,3,3,< 10,4,< 10,2015,New Zealand,Tobias B
5b7a72e540f98408e4231afa,2,3,3,< 10,3,< 10,2016,Others,JinxyJack
5b7a2e6340f98408e422d181,2,3,3,< 10,8,< 10,2016,Australia,Christine S
5b7a431940f98408e422e9a0,2,3,3,< 10,5,< 10,2012,Australia,Roxyan
5b7a431940f98408e422ecde,2,3,3,< 10,8,< 10,2014,India,AlAmmari89
5b7a72e540f98408e4231409,2,3,3,< 10,6,< 10,2011,Singapore,AnaMariaRb
5b7a72e540f98408e4231d08,2,3,3,< 10,5,< 10,2015,Singapore,Rupertmorton
5b7a803d40f98408e4232ffe,2,3,3,< 10,6,< 10,2014,Australia,Lekker001
5b7a803d40f98408e42336ae,1,3,3,< 10,3,< 10,2010,UK,AC_Wokas
5b7a803d40f98408e423357d,1,3,3,< 10,3,< 10,2015,Australia,angie1ktn
5b7a2e6340f98408e422d2c6,1,3,3,< 10,3,< 10,2016,Germany,Annette021
5b7a2e6340f98408e422d53c,1,3,3,< 10,3,< 10,2011,Australia,KimKid
5b7a803d40f98408e4232bce,1,3,3,< 10,3,< 10,2018,Australia,bronda_11
5b7a803d40f98408e4232e12,1,3,3,< 10,3,< 10,2017,Germany,32lizzie
5b7a803d40f98408e42330aa,1,3,3,< 10,3,< 10,2008,Others,lyndsey_whelan
5b7a803d40f98408e4232d1c,1,3,3,< 10,3,< 10,2018,China,bluebasti123
5b7a2e6340f98408e422d1d0,1,3,3,< 10,3,< 10,2016,India,Moira F
5b7a504e40f98408e422fda7,1,3,3,< 10,4,< 10,2016,Japan,Kendoarts
5b7a2e6340f98408e422d77b,1,3,3,< 10,3,< 10,2012,UK,estellebyul
5b7a2e6340f98408e422d849,1,3,3,< 10,4,< 10,2011,US,Dancing-Maz
5b7a803d40f98408e4232f9c,1,3,3,< 10,3,< 10,2013,Australia,Travelingflamingo55
5b7a2e6340f98408e422d77d,1,3,3,< 10,3,< 10,2014,India,Tasa-Siri
5b7a803d40f98408e42330b7,1,3,3,< 10,4,< 10,2015,US,IanmNotts
5b7a72e540f98408e4231931,1,3,3,< 10,3,< 10,2016,Australia,Jean-Luc D
5b7a431940f98408e422eb31,1,3,3,< 10,3,< 10,2017,NA,Christian L
5b7a803d40f98408e4233034,1,3,3,< 10,3,< 10,2016,NA,emailuch
5b7a803d40f98408e4232f2b,1,3,3,< 10,4,< 10,2017,NA,Gtdane
5b7a431940f98408e422e80f,1,3,3,< 10,3,< 10,2015,NA,jeansarchie
5b7a72e540f98408e4231e87,1,3,3,< 10,4,< 10,2014,NA,NeomiNiv
5b7a803d40f98408e4232e6b,1,3,3,< 10,3,< 10,2016,NA,TechnoProf
5b7a431940f98408e422eeda,1,3,3,< 10,4,< 10,2017,NA,Terence W
5b7a72e540f98408e423194b,1,3,3,< 10,4,< 10,2015,NA,
5b7a431940f98408e422e5c5,1,3,3,< 10,3,< 10,2018,NA,
5b7a803d40f98408e42330c7,1,3,3,< 10,3,< 10,2009,New Zealand,Spud C
5b7a2e6340f98408e422d531,1,3,3,< 10,3,< 10,2015,Netherlands,992Kasia2013
5b7a803d40f98408e4233005,1,3,3,< 10,3,< 10,2016,Sweden,Patrick H
5b7a803d40f98408e4233126,1,3,3,< 10,3,< 10,2016,Australia,Hoang V
5b7a803d40f98408e4232d04,1,3,3,< 10,3,< 10,2013,Australia,Cookies609
5b7a504e40f98408e423036a,1,3,3,< 10,4,< 10,2016,Australia,
5b7a2e6340f98408e422ce98,1,3,3,< 10,3,< 10,2015,UK,Saket G
5b7a803d40f98408e4232d8c,1,3,3,< 10,3,< 10,2012,UK,AdithiPandit
5b7a803d40f98408e4233297,1,3,3,< 10,3,< 10,2012,Switzerland,Simone_sgsg
5b7a504e40f98408e4230236,1,3,3,< 10,4,< 10,2014,Others,Wainnnnn
5b7a803d40f98408e4232e07,1,3,3,< 10,3,< 10,2016,Singapore,Ajith K
5b7a803d40f98408e4232eba,1,3,3,< 10,4,< 10,2013,Singapore,waldothepom
5b7a803d40f98408e42334fd,1,3,3,< 10,4,< 10,2013,Singapore,waleed h
5b7a72e540f98408e42313be,1,3,3,< 10,2,< 10,2014,Singapore,Robert1967m
5b7a504e40f98408e422ff2d,1,3,3,< 10,3,< 10,2017,Singapore,jahodgson15
5b7a803d40f98408e4232e36,1,3,3,< 10,3,< 10,2016,Singapore,
5b7a504e40f98408e423040f,1,3,3,< 10,3,< 10,2015,Singapore,
5b7a2e6340f98408e422ceb8,1,3,3,< 10,3,< 10,2012,UK,Yvette L
5b7a2e6340f98408e422cf94,1,3,3,< 10,3,< 10,2011,UK,ArnelCB_Singapore
5b7a72e540f98408e4231894,1,3,3,< 10,3,< 10,2012,Australia,look4more
5b7a72e540f98408e423170f,3,2,3,< 10,12,>= 10,2014,India,sootyandpebs
5b7a431940f98408e422e695,3,2,3,< 10,16,>= 10,2017,Australia,Tamzin S
5b7a72e540f98408e4231a69,3,2,3,< 10,8,< 10,2016,NA,Lim K
5b7a431940f98408e422ef96,3,2,3,< 10,10,>= 10,2016,China,
5b7a803d40f98408e4232ef4,2,2,3,< 10,5,< 10,2017,Australia,babug520214
5b7a431940f98408e422e58b,2,2,3,< 10,6,< 10,2017,UK,Megah_Yang
5b7a803d40f98408e4233105,2,2,3,< 10,5,< 10,2012,Australia,Bharat K S
5b7a431940f98408e422ea9a,2,2,3,< 10,5,< 10,2017,NA,AussieTraveller3204
5b7a72e540f98408e4231530,2,2,3,< 10,6,< 10,2017,NA,BC_Dallas_Texas
5b7a2e6340f98408e422d871,2,2,3,< 10,6,< 10,2014,NA,Deqpot
5b7a431940f98408e422e892,2,2,3,< 10,5,< 10,2016,NA,Fiona L
5b7a504e40f98408e42305c1,2,2,3,< 10,5,< 10,2012,NA,IceTropez
5b7a2e6340f98408e422d166,2,2,3,< 10,7,< 10,2015,Australia,Matt T
5b7a2e6340f98408e422d327,2,2,3,< 10,7,< 10,2015,Australia,Matt V
5b7a2e6340f98408e422d029,2,2,3,< 10,5,< 10,2017,Australia,Whites2088
5b7a803d40f98408e4232def,2,2,3,< 10,4,< 10,2016,UK,Sue S
5b7a803d40f98408e4233292,2,2,3,< 10,5,< 10,2015,UK,nanakat7
5b7a72e540f98408e42313e7,2,2,3,< 10,5,< 10,2014,Singapore,FarahnaazM06
5b7a72e540f98408e42318ba,2,2,3,< 10,8,< 10,2016,Singapore,882ginat
5b7a72e540f98408e4231d77,2,2,3,< 10,8,< 10,2013,Singapore,Chuangdf
5b7a803d40f98408e423307a,2,2,3,< 10,5,< 10,2016,UK,gunawan_karnata8
5b7a431940f98408e422e502,2,2,3,< 10,3,< 10,2018,Australia,sebdoc2208
5b7a72e540f98408e4231db3,1,2,3,< 10,3,< 10,2010,UK,DKingsley
5b7a803d40f98408e4233277,1,2,3,< 10,3,< 10,2014,Germany,Keith C
5b7a803d40f98408e4233558,1,2,3,< 10,3,< 10,2015,Australia,S4128OYkevinj
5b7a431940f98408e422ec80,1,2,3,< 10,4,< 10,2015,US,Chima0291
5b7a803d40f98408e42334ea,1,2,3,< 10,3,< 10,2015,UK,Hartimage
5b7a2e6340f98408e422d50d,1,2,3,< 10,4,< 10,2015,Australia,OnionFlower
5b7a803d40f98408e4232cda,1,2,3,< 10,3,< 10,2018,NA,Al B
5b7a2e6340f98408e422ced2,1,2,3,< 10,4,< 10,2015,NA,Diehard1964
5b7a431940f98408e422eb16,1,2,3,< 10,3,< 10,2017,NA,j889814672
5b7a803d40f98408e4232e3f,1,2,3,< 10,3,< 10,2017,NA,Lucia K
5b7a803d40f98408e4232ded,1,2,3,< 10,3,< 10,2017,NA,Melvin T
5b7a504e40f98408e4230423,1,2,3,< 10,3,< 10,2015,NA,Svetlana T
5b7a803d40f98408e4232c19,1,2,3,< 10,4,< 10,2015,Others,145piyushs
5b7a504e40f98408e423010a,1,2,3,< 10,3,< 10,2017,Australia,AS_IT_IS_24
5b7a803d40f98408e4233511,1,2,3,< 10,3,< 10,2015,Australia,h0under
5b7a803d40f98408e4233036,1,2,3,< 10,3,< 10,2017,Australia,SaintManic
5b7a431940f98408e422e668,1,2,3,< 10,4,< 10,2015,UK,Jfin70
5b7a2e6340f98408e422cf58,1,2,3,< 10,3,< 10,2017,South Korea,Ray2014T
5b7a431940f98408e422e6eb,1,2,3,< 10,3,< 10,2016,UK,Ania24
